,local,global
pockets,0.001955807977202867,0.3612695616236977
sofa,0.0003530795029174573,0.29266067519512096
miracle,0.0022888380149293764,0.46122308568596593
specimen,0.0051961164859059975,0.488374582202039
trinity,0.0006960391066507358,0.3615535666008419
pains,0.0019807942069317483,0.439163504752336
complaints,0.0028253133200851765,0.31661168118476946
olive,0.004635966790882944,0.4382025680990239
administrator,0.0024407945788427346,0.4808012673830002
rico,0.0013164167415262388,0.49941702154013956
varieties,0.002173092199458982,0.48483489763377696
warfare,0.0029170964406949637,0.4345202860198687
sigh,0.0007449112547238748,0.36104956583494097
insects,0.000551687302309276,0.32360891106964773
211,6.872865046581023e-05,0.3322501969660935
234,4.833109832620941e-05,0.25686445941295155
judiciary,0.001133251621906426,0.4126806478275509
flowing,0.0008659757672194041,0.30356621788185423
gesture,0.0017475315980720644,0.3817322115013533
farms,0.0008507221751796171,0.32168467974791426
ranges,0.0024547832329135538,0.3998323762219246
safely,0.001964404735706955,0.3190629925505135
critic,0.0007705825615519172,0.3557462026298438
douglas,0.0037339665830734775,0.6818706083438086
incorporation,0.00329266371873367,0.5235459841723257
237,3.5857925621951556e-05,0.2523619564334638
243,3.686081998061265e-05,0.36546597374656464
presumed,0.0013036716437347749,0.41781701266903504
devotion,0.001420624319338404,0.3035936600403414
fragments,0.0019354246165330352,0.407114512433397
notre,0.0022102778317983707,0.517560105156573
manners,0.0015585929178508417,0.3436457281111883
contention,0.0024305965087673435,0.4049471981087944
cents,0.0007341240071511729,0.4073235476659379
disappear,0.0011184362486911321,0.370792709012294
relaxation,0.0027674937279689575,0.46207863583919206
strongest,0.0014748322597669748,0.3186300019492444
intestine,0.0006057208216306842,0.28221552557608975
resemblance,0.0014839959220577666,0.3371599819422839
microscope,0.0019250439033895554,0.42958944437785695
shouted,0.00032903345832186094,0.326291694382725
conspiracy,0.0019283728094721465,0.3411283289130389
meals,0.00044947978971419196,0.369225980311376
aesthetic,0.0011655860150791416,0.3809788848945631
oxide,0.0010330158416411409,0.5460062242172398
ideals,0.000858273966877602,0.3458023124800419
quotations,0.0020062193655393163,0.5888869806336545
affirmative,0.003731071336060942,0.4644672676763898
peasant,0.006047871829730131,0.5017234352693583
insertion,0.002723793843421223,0.43963679547621204
scholarship,0.0024654159951131337,0.5192678230688271
likewise,0.008879557547836675,0.5727532382904702
denmark,0.0007911252629699614,0.48918208592166956
atmospheric,0.0018546459416766022,0.5025559927657484
violate,0.00116257919316508,0.3519889525258042
consistency,0.0024033436921149587,0.4104042926699395
giant,0.0033457944351826937,0.5398410117000196
democrats,0.0009814416087151766,0.4128112824711888
combat,0.006606260700740412,0.5850215571172614
noon,0.000684405339349603,0.40791547535585027
cylinder,0.0008689443647067632,0.3805775501119876
lesion,0.0008218465112643709,0.3017633718997569
239,7.579222425216448e-05,0.2785922440649582
245,4.748865271312245e-05,0.3289749207994278
utah,0.00030379967707227677,0.5110048048256774
manifest,0.0026714270494872156,0.48830772378539744
scholar,0.0020179993250056243,0.4099956705803097
reminds,0.0015507054092461742,0.3870901554856139
handsome,0.0006540417385157406,0.3550406037948901
drops,0.002374976277006146,0.3917966045922523
secrets,0.0015693445088520825,0.35836415556060985
torn,0.0017945887025468718,0.31861507822705526
panic,0.003631529368189367,0.5479492123491454
incidents,0.0028080626917347793,0.47711468676431545
fatal,0.0022187444308383163,0.43016167427506813
summit,0.0019031213025411749,0.4611917151979775
commencement,0.002371863158627621,0.38782189732030814
cathedral,0.0007769509163393252,0.3200759060316576
persian,0.0016621685314775784,0.4308739709489918
feast,0.0010374457861060911,0.2970838162845594
romance,0.0016040117585532955,0.512293786713629
quit,0.0032007503713773356,0.5977901134637393
distinctions,0.0025915196426977982,0.3981701176703384
termed,0.002774015906186562,0.49427189410556704
stimulate,0.0020275059743940574,0.34387814853537446
reflecting,0.004240010808301631,0.49962485353320263
borders,0.001309567124072328,0.373155220824544
premium,0.0012460287180718703,0.4223035752189124
handful,0.0031286459231679928,0.42821029431648694
ward,0.004093844825890944,0.5423121477871856
230,4.632946255962588e-05,0.35800273763691615
statue,0.0012086049940795197,0.31538220501216985
recommendation,0.0007469799195990315,0.45012290088657225
skull,0.000858596856239283,0.41109027142984245
uncommon,0.0015654893570953767,0.42031734353642847
fond,0.0011919621169305934,0.29362292692477954
1st,0.0005291333762096915,0.3180871981274679
intellect,0.00180388138663043,0.41491430879245195
seasons,0.0008740016157454601,0.3838982780252653
commanded,0.0012446263550312728,0.28840245648068796
albert,0.0013933155471688417,0.5610264232624488
sensory,0.0007133353254789801,0.36381226171586556
tracks,0.0021382685166202284,0.5270255792637607
foremost,0.003999500032044429,0.48848557565862605
dublin,0.0011360550840705864,0.5150138890637156
suffice,0.0008605539453027419,0.34975636579445923
swimming,0.0020543292403370278,0.4064942409703539
255,3.5306974266615595e-05,0.3846797520995191
flood,0.002148396233152572,0.3935306862518976
hunger,0.0012734917909566902,0.40487364305476947
obstacle,0.0020243573829092252,0.33330696399694515
256,4.897516278172405e-05,0.4096422314045144
hunt,0.0025205016934886845,0.4450299802754982
signature,0.0015528205252142288,0.461355589826976
destined,0.002261242358638596,0.3085078880577975
glands,0.00044600521958853683,0.35879920888015593
dragged,0.00088725699945174,0.3875264676950452
spell,0.004512714502240177,0.4519921832461158
singular,0.009079636200515547,0.5432741984766887
russell,0.0017580815687258111,0.6402027331370312
cruel,0.0009596912673061601,0.37767565459797703
secondly,0.001980867828707084,0.4553743176159135
matthew,0.0011980237775924372,0.477069595236165
producer,0.0035890601773850127,0.506267794179311
impulse,0.0014893731947753749,0.3026486634915869
certified,0.0019962725962063103,0.4555956882432656
guardian,0.0027187104929613038,0.45285035778526983
beating,0.0016325543949985207,0.4573740105178079
creek,0.0008355685032169176,0.3883296644233596
remark,0.0008964081558741295,0.26437880476097086
charity,0.001263847834285362,0.3636671203360723
displacement,0.0009286418433113422,0.41311876825024585
goddess,0.00115600977356356,0.3606430098067912
embodied,0.0021230195695246534,0.5255739271318848
elect,0.0013341527487122666,0.4000951486401243
occasional,0.002703515807212179,0.4759199971108783
complain,0.0016946802945860626,0.3679871896250003
propagation,0.0034435088018956355,0.3997398378019279
244,4.4317960651792804e-05,0.25236106782848355
comprehend,0.0008692051229912526,0.3130214126534403
boxes,0.0030399512010245155,0.42907925783844714
lovely,0.0018624224141103709,0.30244135912757675
woke,0.0003402561357120091,0.34365479263076515
readings,0.005321896564634047,0.590424485730611
superiority,0.0019975602542893645,0.3639234363851571
1900,0.0012685824221012054,0.46970954047731683
focal,0.0012119382563891812,0.556529775119575
meanwhile,0.007943099118478406,0.5367812103300053
elbow,0.0003703621871556669,0.357649885565977
usage,0.0038304391218238996,0.538096450674343
contractor,0.0005560063605788958,0.33516911735114285
alaska,0.0009352758025841547,0.4975849152044344
infancy,0.0021102928527433895,0.4032570693599231
hated,0.001593859917149348,0.4365538228428012
foolish,0.0010936576234933419,0.356993613213791
righteousness,0.0008766759970325496,0.3964226043975675
warmth,0.0011750775338267515,0.3137428168378378
approaching,0.0034905311942829906,0.4043008537866283
furnished,0.002526776645392852,0.3952321674917384
beaten,0.0025094816703220995,0.40813520325084496
throwing,0.0007655253585756101,0.40271915503751055
4th,0.0009966205663350482,0.3899670173514088
attraction,0.0019011082167023747,0.36683841255261496
acceleration,0.0010688515096620563,0.4135627511486637
manifestation,0.0014588926844166423,0.33113395170764237
standpoint,0.0019794774317587705,0.3455192782157066
equitable,0.001625420394764616,0.3502893345625614
geometry,0.003522054450622557,0.5132513929439945
229,8.898412576327019e-05,0.27701943929299433
annually,0.0018101554067196063,0.37437165347706447
exceeding,0.0008207331478566624,0.30647668768384295
regiment,0.0005483196643977434,0.2865518799505986
expiration,0.001131333805164291,0.35850123684283663
bend,0.0013881532043831816,0.36653319160931663
explosion,0.0023638865184398973,0.4339067349587734
forbidden,0.0015330197558493038,0.3651505928090588
undoubtedly,0.0011208658724711437,0.403955087133935
mutually,0.002240221110971948,0.4136272561204086
delighted,0.0011225074986084237,0.30969286626642745
induction,0.012874887385778116,0.5386006118300086
231,4.8156632831326124e-05,0.26670284586606996
jordan,0.004732249406097449,0.5721471433218477
successor,0.0010163779700044747,0.31741649502376224
treatise,0.0040584717628210365,0.4934651985384727
revival,0.0017499168297749246,0.369689582134877
europeans,0.0010052001579773946,0.39442198373202053
beg,0.001254838468393267,0.37814721727914746
settlers,0.0011160294445393786,0.31674914919848207
regularly,0.0015506301742080396,0.4270863181939377
honey,0.002113333142075986,0.496766079662067
neighbor,0.0016956169202497326,0.5107679378094865
abused,0.008348339901876526,0.5881950370646336
inflammatory,0.0018799291070520413,0.4358599548146118
denying,0.0016779668637447146,0.45595979194629643
scottish,0.0013857762188420393,0.5043006151235998
beloved,0.0006811775350222887,0.3620622339712364
irrespective,0.0015426321317189141,0.3751962480537009
achievements,0.001523052612079534,0.32188888231996016
235,7.403233830353922e-05,0.37153605587584526
gardens,0.0017744367195247845,0.4041351651752705
fitted,0.002361729162820736,0.39339572692941627
exemption,0.0028121700362232277,0.44147867506485183
advise,0.0013869439137066894,0.3478419373194538
endure,0.001541643732304613,0.3342610489696156
manuscripts,0.0006970405242113097,0.42274626801895443
checks,0.00470592261590123,0.5750309169652448
chaos,0.0023961507486471587,0.45714456232191025
mighty,0.0013330765386323981,0.4137308581336866
margaret,0.001226522962407465,0.4894032612649549
sided,0.004909005518892447,0.46832316081132763
241,5.091422144406248e-05,0.281373221988642
entertainment,0.004128877047964328,0.4751094029082997
hampshire,0.0004055642264726919,0.3931317667665223
grip,0.0013439287625876745,0.3695422879679199
overwhelming,0.002313153291309078,0.3286968678988945
borrow,0.0009686000101122377,0.34192031182887184
trap,0.0027031024232530244,0.4400526725469799
parish,0.0006560087191997238,0.3454924063465694
eleventh,0.0003605191640754465,0.35437366420217
protective,0.0063423793096692525,0.6394950370520185
traits,0.0022008220103472594,0.4928290419973227
amongst,0.0013545400084144493,0.2931466202108449
prolonged,0.0018537615488441982,0.4104507374923201
symmetry,0.004244286224422356,0.46602071263381095
avoiding,0.0013193566856726834,0.3305801921776733
regards,0.0012471223103616314,0.4090772925381443
proportions,0.0016871982840653101,0.36842356153144373
dwell,0.0013542177033324422,0.3042513153560922
objections,0.001152398809614359,0.3440048748276494
lengths,0.002246798441053412,0.3673941238540862
derives,0.0024025851832703594,0.3767782159412997
preceded,0.001750052112723075,0.3578888182067972
reinforced,0.005006572504787219,0.5323489286287102
literally,0.0023806819492226306,0.45120644473072513
degradation,0.008204633748846155,0.5432623936523784
crash,0.004985216542552403,0.501303907736901
agrees,0.0011873151361269949,0.3414462425835345
parliamentary,0.0016207489401779047,0.44783022135661466
rhythm,0.002164977540569074,0.39324439128003696
revolt,0.0017038542981829541,0.4387557006167867
counts,0.010006703571380351,0.5442528254543348
mud,0.0005113190041745161,0.3115281253921063
surgeon,0.0012188097569548338,0.36994529062649495
joints,0.0005894498812433599,0.34219171924662983
nominal,0.0024132107654807017,0.48718633123927313
purchaser,0.0007591743808622478,0.3410871738180382
smart,0.005150719820110613,0.5589017613830507
loaded,0.0019153242070234543,0.4206788982384626
discharged,0.0023001726541743207,0.3495803988642817
recognised,0.0013817301057647492,0.3609708935517568
246,4.832866676503478e-05,0.2663568961040341
bargain,0.003954954604533605,0.4868157670761367
swung,0.0008367798324827433,0.44006592594326155
peer,0.030372912976403026,0.836677792060012
beds,0.0016756179110029796,0.4205599272888638
correction,0.004441562526918913,0.5188834555190833
relieve,0.0015575146433860175,0.3577877783156892
schemes,0.005061470088690368,0.5476453508814958
fits,0.007518283851243558,0.5318612235816362
benjamin,0.0009769396609424531,0.5143622563034077
stems,0.003244856799884308,0.5207900651159043
uterus,0.00065367084901594,0.3443989864140674
tightly,0.0005866237193396483,0.40354433707708615
albany,0.0014392981997294568,0.5559186754034127
boats,0.0012438633092547817,0.31182577899410535
purchasing,0.0010218796109790706,0.40854088605285577
removing,0.0011166438172055962,0.3527948542794108
quote,0.0008836541745942788,0.3639386061804084
arriving,0.001098931592004646,0.30612616610781473
counties,0.0007248347729985234,0.32822231701938454
hatred,0.0005568578137954861,0.28203063815257734
dish,0.0011489554954212488,0.4084370398370437
execute,0.0011572152001283296,0.37970942762889903
brave,0.0014304159683404816,0.37596998907085355
howard,0.001420998759319943,0.5554209447740899
mature,0.0034166666010518303,0.4575648546852784
professions,0.0034265167727284777,0.5097151680924974
curiosity,0.001058035955014342,0.3347544696671446
newton,0.0019236810099261903,0.4888932677344071
faint,0.0015977513902098468,0.3521569626050902
talent,0.0012298314040786254,0.3909989386314675
horn,0.0014619315079084745,0.4453610969140591
merchants,0.0008607736528890957,0.33803227237125666
membranes,0.0013505141890024594,0.5042137151721133
shower,0.0076207598513296235,0.5873244302430278
sensible,0.0024511351006243974,0.42229447883820315
oxidation,0.001115078327892197,0.36679229407763136
rigid,0.0023246321988274828,0.3781395334062685
allowance,0.0022092644830904416,0.45359649699226234
approve,0.0010889753961769012,0.4096775814533993
rescue,0.002666272876609339,0.5085406688228857
prose,0.0006683682680426462,0.3768131062166671
noun,0.001678893151341452,0.43766658002231096
needless,0.002480817924293279,0.4686369573489011
elevation,0.0014119433832718168,0.33089735735936254
thereafter,0.001218192819426657,0.4030858826696818
consulting,0.005029261593808807,0.6038080376920829
poles,0.002362427799946561,0.39076263780674647
jacob,0.001615218164447197,0.4503756981716598
ambassador,0.002142096385066121,0.45741813712359713
que,0.0006030395278426951,0.40082113718814183
painter,0.0010469022262671822,0.37708300647074
dies,0.0015559019511592685,0.396315234669654
recognizing,0.001487297904761442,0.5057242117573977
repetition,0.0016020165614242503,0.371148732142214
248,4.7903683380395016e-05,0.29408963073022676
potassium,0.0013743192550636338,0.41251657767615946
impaired,0.004475230742373643,0.5530428779245132
interrupted,0.0015494594654380626,0.3165421050442454
streams,0.0010238658163968814,0.359548060197143
fortunately,0.002335164146968599,0.49716318255078273
verge,0.0030916021446542744,0.41289458517739497
sur,0.001132975935032895,0.34116605821549073
hereafter,0.004508210992917445,0.48749496765898315
strangers,0.0022677101191152928,0.47168052590712706
battery,0.0028743833334182196,0.39606851345510274
clauses,0.00233468271973563,0.5237731763365762
herald,0.0011293317280624666,0.4389498569696054
whoever,0.0011953087307546018,0.45248373903134986
paths,0.0015224271957811398,0.4315745806740571
sketch,0.00112484727032442,0.3620179451809422
rang,0.001865112684608424,0.41535830191720957
deserves,0.0009466721531402636,0.2636041606755062
dynasty,0.0008248113778722239,0.4254318076442547
speakers,0.00452255855421133,0.48130562252260967
currents,0.0013683391255324827,0.3338842284434561
friction,0.0016740133452865593,0.4196581076004988
cheap,0.0016194756693973281,0.39329973855912304
episode,0.003928947921784864,0.48455800935039217
slide,0.004624405776852881,0.43909052972953777
struggled,0.0016067109015968218,0.39713139648023643
secretion,0.0010500369089462387,0.4086378543434893
damaged,0.0017480346912278591,0.4133004922428779
whereby,0.002283359244766229,0.48518757614697106
descendants,0.001075346774554489,0.3297453859571958
260,4.7026374048587995e-05,0.373601565559078
kindness,0.0009256217382606682,0.28934134576138437
apt,0.0017397609761504605,0.46001442022235073
sorrow,0.0005038754761675028,0.344233161725111
pending,0.0018540348177283178,0.40239180557600185
delegates,0.0006160074051239858,0.31980845009031056
yields,0.0054720695925316015,0.6220226550541849
contest,0.0024287538301607996,0.49350547957467816
architect,0.0006604983622019856,0.4178992736933572
axes,0.0015540307435510888,0.3495677832512367
rubber,0.0021382959119619813,0.4765242851134214
customary,0.003080433597572217,0.486062454332702
dismiss,0.002126736194503583,0.4738060142473757
apple,0.002041490126714524,0.49241548746303754
norway,0.0006179168982635846,0.44505836689223144
soluble,0.0014749429641296228,0.3312397798125586
injustice,0.0015937542470351213,0.38980278475565755
mask,0.003077552359853873,0.6089317655742981
securing,0.0006839110359622254,0.33382564520555535
ventricle,0.0003617028656250758,0.31848559153749656
promising,0.003452936275720647,0.4621911921309727
motions,0.002740567590425431,0.4128712093025424
florence,0.0011416093553318232,0.5104149748739534
pit,0.0019799623885547383,0.4098236330043684
andrew,0.0008699730177505249,0.43760195921652334
pencil,0.0014988373990846885,0.3845413212369646
settlements,0.0010959779034872715,0.4291854200018437
depressed,0.0062932214681829385,0.6204855049061546
frozen,0.004545723729381922,0.5469805328964488
presumption,0.0012473255399129948,0.39559500895289
drawings,0.0013940118899485984,0.39150965454548237
249,4.521564140699002e-05,0.2768878728375228
257,5.576804172064224e-05,0.3010298380984603
bite,0.0014081471133037511,0.44078361823052215
caste,0.0016327230424356516,0.4034170144087701
rage,0.0008582918720456393,0.3721885650408221
breasts,0.002328603588476831,0.5703271723597697
montreal,0.002928970316811483,0.5718769073476884
beast,0.0012001028346711748,0.3371479011257694
overlooked,0.0010918003714897257,0.35620085062033835
packed,0.003205091644711808,0.5126775753413686
apostles,0.0005175737796193759,0.3317691774821653
pitch,0.002294491873647406,0.42215378825147254
profitable,0.0019444165396581687,0.33662950688328486
factories,0.0007347941449680872,0.3319395177444301
midnight,0.0005355604122347183,0.4382020636347138
limb,0.0011684983178566226,0.3688370729481708
signing,0.001291106026252025,0.3702398951863941
oppressed,0.0025856216150765532,0.42203818602458054
indications,0.0022813906428849934,0.4411541094840322
preserving,0.0009956629014098311,0.31780209964826034
reads,0.0006521717631781665,0.37331445124801976
assembled,0.0031811711670461135,0.43194457632573013
elastic,0.001534915661814446,0.4233348309926248
expecting,0.00145652863592264,0.4033398904526163
urgent,0.0022791548023466585,0.46857704218310603
portugal,0.00045449355835192496,0.3726674708096883
accumulated,0.002938083860871805,0.3709631039827488
arc,0.0022873090020071435,0.446283033175368
morals,0.0016023170301850283,0.3810200442411884
accidents,0.0015374784762361858,0.4802848189705986
bands,0.003596893668536136,0.4652126154073527
plausible,0.0017978638476757668,0.40826522230793993
legacy,0.011920404144176553,0.6332620480038493
heels,0.0010824161838072074,0.4383724470734047
enclosed,0.002018660574295488,0.3736286676808388
portuguese,0.0005048228725871628,0.31517550065474365
sank,0.0005763459002966016,0.301371528383383
occupations,0.003039306418631432,0.4156488084002071
immunity,0.004469070689639503,0.545259762900677
qualifications,0.001560540153580571,0.33555885451970613
quebec,0.0016160561454170701,0.5276528282277045
bounds,0.0021537974636290057,0.362432135884439
tribune,0.00108439383632121,0.4690170242771988
contraction,0.0013531117648731595,0.3947598940215683
addison,0.031628244430577296,0.8307138966620593
doubtful,0.001954842221412706,0.48567859317997353
254,4.5947110727021884e-05,0.34024793387494234
administrators,0.0068600735670180345,0.5982212408878296
ticket,0.0016582125024012333,0.38565812461796634
egyptian,0.0017142815440267523,0.4718862877517318
sunlight,0.0009336016419512248,0.30279722886938376
cake,0.0009275795283195152,0.5188884674001968
corrected,0.0019773887656354293,0.40662254258442865
flame,0.0008208939950066918,0.3464057181008563
develops,0.0028928182304577377,0.44596216958558854
temper,0.0030410313890822803,0.36484954570655537
thread,0.0009611075857849927,0.3440060516093826
chancellor,0.000819445098715989,0.3753058738311357
exhausted,0.001958648020250217,0.34639349324337365
ordinance,0.0010782152341156073,0.5082865079771689
steep,0.0008008998442392319,0.3423104841007687
headache,0.0010411058385544193,0.3491825720334203
formerly,0.001984848269387195,0.4400245059766602
pile,0.0017456196731260607,0.3557755217410632
luke,0.0014548699527893042,0.4171248222917059
263,3.5007392247670704e-05,0.29135837014163923
disclose,0.004061110840400409,0.5243192285284438
centres,0.0024985377492426747,0.47209301454475205
inflammation,0.0005618444196753774,0.3325688810061085
expresses,0.0006919022974318495,0.36801102038300415
tomb,0.0012924572872610926,0.36408269607606447
forgot,0.001198450848321337,0.4231214122515078
affirmed,0.001905460505335101,0.4230127089261785
severely,0.003110489327327009,0.5127884396496248
behold,0.0008308365101979505,0.3457316236726121
studio,0.0021390809000560317,0.4524498941522158
lobe,0.0008167664607167162,0.43658084470049907
proximity,0.0016745665477452501,0.28063996880413566
transported,0.004541034070423321,0.4725682258347378
17th,0.001003946505447788,0.4312061594262532
priori,0.0014205228392409964,0.33717822744806525
farming,0.0011922993425931248,0.37561779965607967
addressing,0.008591743680726219,0.5601650112319485
fatigue,0.002315510475203828,0.46269460628339787
tent,0.0006148687082980066,0.38003047657490996
holders,0.0017226565322733295,0.49949712709159466
traces,0.0028406183681670264,0.2785060198063972
introducing,0.00227635143431368,0.4216762076502162
dorsal,0.0006288663484642631,0.3238727332494262
265,3.69482423363876e-05,0.30216968023737645
harvest,0.0010305879358132439,0.3988732782674518
juan,0.0010374967061656903,0.4477124386072666
253,3.470433136848819e-05,0.3036531818693662
enactment,0.0010111594635189148,0.35219186201702557
expressly,0.0012039220068591231,0.36512053089728946
whisper,0.0008300070425200269,0.36247367509900985
fitting,0.003146399820519803,0.4578899876834833
alarm,0.0014620052881640293,0.35518177957092145
conducting,0.0024944616191550084,0.4014097297570226
deliberate,0.0024587771596426443,0.4306108983329674
governors,0.00161534884593091,0.4118714264196135
bye,0.0017019215192243368,0.38655896023938896
loyal,0.0011513820928617594,0.38297606147934915
monarchy,0.0008751087108230187,0.3664241301687712
prompt,0.004587915685122981,0.49892187147613576
nelson,0.002261030122404453,0.7315542496655132
262,8.137486591072814e-05,0.2799087353882572
solvent,0.001444720096329364,0.46438470311604907
suppression,0.004791485521526417,0.47751056843931705
mills,0.004538903912719954,0.5249814554053025
colon,0.0005543477564694797,0.49293547952743966
wrist,0.0004070739744672359,0.3782576733441796
speeches,0.0014327244170855259,0.3325647972420598
bishops,0.0006161536931444676,0.38223428119026015
bombay,0.004379134253094842,0.4916744317955054
267,5.734768308207627e-05,0.2975365215212965
prestige,0.0012000139466437363,0.36162474135288203
disturbance,0.002407939582308554,0.419425208283307
accommodation,0.0040982187736986865,0.5745894851349489
taxed,0.00306166803127228,0.4394855587168802
obstruction,0.0008331652829848375,0.3991730726843369
suffrage,0.0012880124669102475,0.4221781191238202
abundant,0.0019574317435561927,0.317255821385925
constituent,0.0017648925767258614,0.35666093948037647
proving,0.001857625517922298,0.4601587640416678
264,6.599744488424019e-05,0.2887264328527841
resigned,0.0007709997780874581,0.33803695584737237
russians,0.0009997438760364307,0.35942459723496656
admiration,0.0011762157663705438,0.3012592506363819
misery,0.0007548889955508197,0.29371875542689596
cuts,0.012852132114008645,0.5761055152291213
antiquity,0.002756028549105845,0.45665117069223504
unlawful,0.001348915288584381,0.39349936697709476
247,4.2475827634776836e-05,0.31942438063523115
buffalo,0.0013224902985298427,0.4420431714717419
maria,0.0005805100209152679,0.5169906545705976
saxon,0.0019927983584364906,0.46747562893020944
blown,0.0012334144952556754,0.3943981882944363
differed,0.001333614043909947,0.37831384661284784
insured,0.0013179692754216228,0.3398055138327467
scriptures,0.0006783138994948698,0.3088628401544711
passengers,0.0007895415176666523,0.302580323105366
enforced,0.000958559237036259,0.3289036230866683
observing,0.002333914841382958,0.4459679097631225
aided,0.007509577401090623,0.5322159187740867
planes,0.0043965953688654144,0.48415518640894484
desperate,0.0033438909991396594,0.39983340552002866
rulers,0.0012701804126632357,0.3223479426439737
shocked,0.0009183767921188473,0.4219183364858856
backs,0.0008313734827831947,0.2768736178754594
tune,0.0007598629340903196,0.41147632713386284
gram,0.006308337222470505,0.5817398680533283
negotiation,0.0036398774084621835,0.449446530551039
adventure,0.0021909415082410713,0.4624909965936256
reservation,0.004361984304492613,0.49876536218967793
cervical,0.0005838162798629531,0.39360673951788017
quotation,0.0013846081607747885,0.38775932511887423
contemporaries,0.0017008773435974252,0.3987625188389804
springs,0.002222893352074612,0.38648244243540386
brilliant,0.0017442609680633323,0.3254544153441912
pushing,0.0013195649668873467,0.4219934370690369
injunction,0.0015012811695527054,0.2895214816878017
5th,0.0006902724117610832,0.4378779045098561
impressive,0.003624769745721816,0.5560523539916409
peru,0.0009966791937367242,0.5220719800401281
excellence,0.0019526482079245996,0.4742533919798312
dirt,0.0011327981795075104,0.39845017591319865
punish,0.0008753449558650886,0.3565666551921213
258,4.964254612798517e-05,0.2797328788104111
ben,0.004539392236268547,0.6032399951153404
attainment,0.001796408911170373,0.3563294814436063
sharply,0.005720330323246358,0.5127518901269899
successive,0.0018353361114564648,0.46189047160860863
easiest,0.001493656695206742,0.42076388580875523
madrid,0.0018256473272256332,0.4394642541058841
confession,0.001312404572981718,0.3927339198534391
oak,0.001651598942975532,0.42335572237564967
abdomen,0.0007312697652784133,0.3645523323032336
dressing,0.0009201003416268976,0.42901897890319995
cousin,0.0003355314542783768,0.3815399824236355
stopping,0.0016299915082865163,0.41348942344224404
unexpected,0.0021843790447410513,0.3690267807555786
enjoying,0.0010930794965017111,0.28491766688076225
259,4.946956258559121e-05,0.30580804180814547
submission,0.003176097315141473,0.475277856827772
ports,0.0009117571675500123,0.37320986150709357
urinary,0.0017982778452817066,0.5201811430665111
brunswick,0.001340028818255105,0.5756965696253993
clearing,0.002908749807921303,0.4564105671121256
exposition,0.002252436618228928,0.41288455073456487
corridor,0.0007159987013058898,0.3693434171777481
fisheries,0.0017917996959677376,0.499584897265844
imperative,0.0015893754243673543,0.5024737865289061
genus,0.0009736325673144301,0.3751578297243584
dakota,0.0002207259419890565,0.4209789619452371
interstate,0.002001642293225735,0.5114840108052354
battles,0.0006592287081114219,0.2964380082458944
indebted,0.0019466820278838178,0.3780570582362687
remedies,0.0033033488682907325,0.42122324133643074
tenant,0.0011856248779901098,0.3735723526499257
tariff,0.0018457781596634658,0.4967557369126633
withdrawn,0.0014959098537842479,0.3624450427071463
notably,0.0015202027692996372,0.4246375686456838
failures,0.0011559796943178778,0.3995037848526912
hiding,0.0007151192551284255,0.3073592421477882
arrows,0.004118485035779023,0.43754045377434614
infer,0.0010352707626517176,0.3315817298873155
266,4.2821518619164875e-05,0.2924139800516903
gazed,0.0005129373104801327,0.254881285583044
originated,0.004069542219184562,0.44270809110888454
enrolled,0.003914577127743235,0.5195504085934356
suspension,0.002774092365706932,0.5113832366830766
tooth,0.0013104639532814251,0.5227068203136865
hesitate,0.001200942690836136,0.30225808554724687
rod,0.0016819658048164952,0.388418469014546
unfortunate,0.0021817434064928132,0.4185214420073071
missionary,0.000756585467240715,0.36416264115989727
milton,0.0027674031558764666,0.5718784758060671
melting,0.0010371030355375175,0.42726741667313417
vague,0.0016367214353484834,0.319925608696346
forcing,0.0018961075595032573,0.5580448105454449
destructive,0.002977634518980605,0.4322809330078269
modest,0.003885253537727911,0.48423136821996093
restraint,0.0018809517482762399,0.34434622133546156
teachings,0.0013111058086061542,0.36697820438651885
fork,0.0018806989475995176,0.47013467889510563
confederate,0.0010043607642974976,0.3458535608790049
commissioners,0.000977206890739694,0.36117773379381246
mainland,0.0007399788258918867,0.34560200295236154
aloud,0.0006249835372409576,0.3539533426408471
lawful,0.0018996048719342946,0.3862034449434344
dividend,0.001452881226246102,0.3916051329468738
reconciliation,0.00230359331428673,0.41566117673710923
saddle,0.001892090679437057,0.41559273791792106
sail,0.0009001895602432086,0.31849760014670614
luxury,0.0026043585887524368,0.383376927843465
acquiring,0.001702799528389822,0.3891253944634405
nationality,0.002219230631197061,0.4267564451787662
hamilton,0.0006030217504098233,0.45571267650103653
geology,0.0012553127115123204,0.40209740851871223
trick,0.0013911628744446957,0.4421945721286289
las,0.0011385058977754793,0.4617540669046545
compression,0.0012858113186038113,0.4612570434965638
bacon,0.002622327925108644,0.5044687140874378
flash,0.0006694634614894251,0.35976282093514445
natives,0.0007677894885913963,0.3289957513647579
amounted,0.0015351624766745085,0.36497625960142044
struggles,0.0016088109415096496,0.4028278993911032
incomplete,0.002301699207424864,0.47255751360394493
breaks,0.0022001903694284365,0.3834766949687103
weights,0.0016247633924370516,0.4604078526931207
wells,0.003378212077438142,0.6051507820785249
dealer,0.0026244712209084146,0.5565503074019889
prompted,0.0025380997615936894,0.44786330241099126
nearer,0.0018174451053704647,0.32206212119245237
reconcile,0.0014857149203591142,0.35581489128776056
preparations,0.0011451015095477483,0.30893722410553015
seventeen,9.383312971745106e-05,0.31001249712850054
