hour	pa	na	uid
163	.1086956	0	1200
17	.0675676	.0135135	1200
71	.0649351	0	1200
99	.0769231	0	1200
118	.0634921	0	1200
50	.0454545	0	1200
49	.0757576	.0454545	1200
162	.0860215	.0322581	1200
43	.037037	0	1200
116	.05	0	1200
122	.1052632	0	1200
137	.05	0	1200
73	.0869565	.0434783	1200
136	.12	.008	1200
93	.104	.008	1200
140	.1101695	.0254237	1200
84	.1333333	0	1200
75	.0294118	0	1200
78	.1833333	.0166667	1200
2	0	0	1200
114	.06	.02	1200
115	.05	0	1200
44	.0595238	0	1200
161	.1	0	1200
104	.047619	0	1200
165	.03125	.0625	1200
66	.0824742	0	1200
112	.0258621	.0086207	1200
147	.137931	0	1200
86	.0857143	.0285714	1200
152	.0434783	0	1201
37	0	0	1201
21	.0416667	0	1201
162	.0909091	0	1201
11	.0535714	0	1201
13	0	0	1201
139	.1219512	.0243902	1201
40	.0128205	.0384615	1201
133	.0434783	0	1201
138	0	.0181818	1201
167	0	0	1201
160	0	.0769231	1202
137	.0666667	0	1202
139	0	0	1202
76	0	0	1202
94	.125	.125	1202
164	0	0	1202
65	.0555556	0	1202
89	0	0	1202
158	0	0	1202
113	0	.0833333	1202
38	0	0	1202
74	0	0	1202
61	.2105263	.0526316	1202
57	.0588235	.0196078	1203
155	0	0	1203
41	.0588235	0	1203
67	.125	0	1203
65	0	.0232558	1203
163	.1034483	0	1203
153	.0357143	0	1203
78	.0458015	0	1203
136	.0204082	0	1203
61	.1034483	.0344828	1203
35	.0909091	0	1203
142	.0769231	0	1203
21	.0648148	0	1203
9	.0930233	0	1203
118	.0263158	0	1203
30	.0619469	0	1203
58	.04	.04	1203
130	.05	0	1203
111	.0454545	0	1203
116	.0666667	.0222222	1203
70	.0322581	.0322581	1203
79	.037037	0	1203
66	0	0	1203
12	0	.0666667	1203
6	.05	0	1203
18	.04	0	1203
104	.0204082	.0204082	1203
48	0	0	1203
91	.0909091	0	1203
33	.0740741	0	1203
32	.1	.025	1203
62	.1111111	0	1203
44	.037037	0	1203
150	.1126761	.0140845	1203
102	.0618557	.0103093	1203
151	.0243902	0	1203
43	.09375	.03125	1203
89	.0727273	0	1203
134	.09375	0	1203
69	.0347826	0	1203
140	.0357143	.0357143	1203
56	.0512821	.0384615	1203
80	.0322581	0	1203
31	.0705128	.0128205	1203
22	.1578947	0	1203
132	.091954	0	1203
109	.1	.05	1203
10	0	0	1203
129	.0416667	.0069444	1203
131	.0615385	.0153846	1203
165	.0909091	.0909091	1203
115	0	0	1203
15	.047619	0	1203
114	.0666667	.0166667	1203
126	.0163934	.0163934	1203
83	.0909091	0	1203
141	.0813954	.0116279	1203
113	.1538462	0	1203
40	.0434783	0	1203
39	.0357143	0	1203
133	.0416667	0	1203
159	0	0	1203
108	.2222222	0	1203
167	.025641	.025641	1203
164	.1428571	0	1203
5	0	0	1203
81	.0208333	0	1203
93	.0722892	0	1203
68	.075	0	1203
54	.0384615	0	1203
161	.0666667	0	1203
14	0	0	1203
103	0	0	1203
8	.0869565	0	1203
64	.1111111	0	1203
166	0	.1153846	1203
107	0	.0666667	1203
128	.030303	0	1203
88	.1206897	.0517241	1203
117	.0769231	0	1203
55	.0588235	0	1203
152	0	0	1203
92	.1232877	.0273973	1203
63	.1578947	0	1203
84	.1176471	0	1203
156	.1333333	0	1203
86	.097561	0	1203
45	.0666667	0	1203
3	.1	0	1204
24	0	0	1204
150	.03125	.0625	1204
166	.0943396	.0377358	1204
45	0	.0444444	1204
130	.0344828	0	1204
33	0	0	1204
131	.2307692	0	1204
67	.05	0	1204
21	.0740741	.0185185	1204
95	.0357143	0	1204
34	.09375	0	1204
17	.0526316	0	1204
41	.0246914	.0246914	1204
83	0	0	1204
47	0	0	1204
97	0	0	1204
37	.0185185	.0185185	1204
96	0	.0555556	1204
141	.1052632	0	1204
91	0	0	1204
70	.1515152	0	1204
102	.2222222	0	1204
146	0	0	1204
163	.0253165	.0242616	1204
68	.2	0	1204
156	.25	0	1204
48	.1014493	.0144928	1204
50	0	.0857143	1204
39	.1428571	0	1204
19	.08	.04	1204
44	.0714286	.2142857	1204
0	.1052632	0	1204
140	.2222222	.0555556	1204
158	0	0	1204
99	.1818182	0	1204
162	0	.0833333	1204
119	.1034483	0	1204
73	.0526316	0	1204
120	.0882353	0	1204
157	.0645161	0	1204
115	.0294118	0	1204
38	.025641	.025641	1204
61	.0909091	.0909091	1204
143	.025641	0	1204
11	.2	.1	1204
14	.106383	0	1204
59	.0689655	0	1204
98	.0434783	.0434783	1204
35	.0714286	0	1204
69	.1052632	0	1204
151	.0833333	0	1204
31	.1272727	0	1204
16	0	.2	1204
82	.0185185	.0185185	1204
22	.0588235	0	1204
56	.2	0	1204
138	.125	0	1204
51	.1428571	0	1204
18	.0833333	0	1204
113	.0909091	.0909091	1204
92	.0555556	.0138889	1204
110	0	.0384615	1204
20	.0606061	0	1204
94	.0714286	0	1204
46	.0322581	.0322581	1204
71	.0344828	.0517241	1204
13	.1428571	.0714286	1204
66	0	0	1204
58	0	0	1204
36	.125	0	1204
159	0	.0384615	1204
93	.0416667	0	1204
90	0	0	1204
122	.1190476	.0238095	1205
40	.1111111	0	1205
123	.1818182	0	1205
2	.1666667	0	1205
44	.0571429	0	1205
146	.0754717	.0566038	1205
147	.0816327	.0408163	1205
151	.0454545	0	1205
87	.08	.1	1205
117	.0555556	.037037	1205
94	.175	.05	1205
84	0	.0434783	1205
1	.09375	.03125	1205
38	.0238095	.0238095	1205
148	0	0	1205
135	.0967742	.0967742	1205
149	.09375	0	1205
138	.12	.04	1205
28	.15	0	1205
91	.0416667	.0416667	1205
65	.0571429	0	1205
121	.0714286	.2142857	1205
96	.0285714	0	1205
103	.2	0	1205
72	.1428571	0	1205
68	.137931	0	1205
51	.1111111	0	1205
52	.1875	.0625	1205
164	.1111111	.1111111	1205
27	.0434783	0	1205
55	.0833333	.0416667	1205
19	.1428571	.047619	1205
67	0	0	1205
119	.09375	0	1205
66	.25	0	1205
15	.0588235	0	1205
85	.037037	0	1205
90	.0422535	.0422535	1205
3	.1578947	.0526316	1205
140	.0909091	0	1205
120	.1477273	.0227273	1205
139	.0588235	0	1205
33	.1666667	0	1205
53	.0491803	.0491803	1205
42	.0638298	.0212766	1205
111	.0535714	.0714286	1205
75	.1578947	.0526316	1205
116	.0645161	.0645161	1205
54	.25	0	1205
18	.125	0	1205
153	0	0	1205
105	.5	0	1205
78	.1219512	0	1205
24	.0923077	.0461538	1205
50	.0291262	0	1205
29	.0526316	.0526316	1205
77	.0263158	0	1205
100	.025641	.1538462	1205
99	.0909091	.0909091	1205
137	.0857143	0	1205
26	.0645161	0	1205
124	.027027	.027027	1205
16	.1818182	0	1205
0	.1428571	0	1205
104	0	.0833333	1205
73	.1333333	.2	1205
160	0	0	1205
142	.0641026	0	1205
70	.0714286	.0714286	1205
136	0	.137931	1205
163	0	0	1205
156	.4	0	1205
126	.2	0	1205
141	.0588235	.0588235	1205
22	.0789474	.0263158	1205
161	.0714286	0	1205
7	0	0	1205
37	.1428571	.1428571	1205
95	.125	0	1205
10	.25	0	1205
6	.1818182	0	1205
48	.25	0	1205
110	.05	.1	1205
158	.3333333	0	1205
4	.043956	.021978	1205
25	.0833333	0	1205
97	.2142857	0	1205
159	.04	0	1205
101	.0234375	.046875	1205
62	.0458015	.0458015	1205
125	.0769231	0	1205
115	.0535714	.0357143	1205
150	.2	0	1205
17	.0172414	.0344828	1205
46	.04	0	1205
58	.06	.02	1205
64	0	0	1205
20	.0930233	.0348837	1205
86	.0666667	.1333333	1205
76	.2195122	0	1205
69	.0506329	.0126582	1205
109	.0833333	0	1205
61	.125	.125	1205
74	.1818182	0	1205
49	.025641	0	1205
143	.3333333	0	1205
43	.0833333	0	1205
167	0	0	1205
5	.16	.04	1205
40	.0697674	0	1206
138	.0526316	0	1206
114	.0410959	.0273973	1206
137	.0568182	.0113636	1206
83	.0479042	.005988	1206
32	.0547945	0	1206
155	.0133333	.0133333	1206
161	.0555556	.0277778	1206
61	.0542636	.0155039	1206
15	.1538462	0	1206
159	.1923077	0	1206
44	0	.0416667	1206
33	0	.0238095	1206
85	.05	0	1206
156	.034965	.013986	1206
157	.125	.0625	1206
160	.057971	.0144928	1206
108	.0677966	.0169492	1206
132	.0945946	0	1206
127	.0571429	.0285714	1206
43	.05	.0125	1206
19	.137931	0	1206
39	.0416667	.0104167	1206
81	.04	.0133333	1206
128	.0188679	.009434	1206
84	0	0	1206
31	.0365854	0	1206
131	.0646766	.0248756	1206
136	.0392157	0	1206
158	.0172414	0	1206
90	.1038961	.0324675	1206
162	.0555556	0	1206
60	0	.05	1207
39	.0714286	.0714286	1207
162	0	.4	1207
141	0	.1	1207
117	0	0	1207
86	0	.1	1207
93	.0217391	0	1207
45	.1818182	.0909091	1207
92	0	.2222222	1207
58	0	0	1207
136	0	0	1207
14	0	0	1207
17	0	0	1207
53	0	0	1207
84	.0769231	0	1207
42	.025641	0	1207
140	0	0	1207
41	0	0	1207
91	.0740741	.0740741	1207
104	0	0	1207
61	0	.1428571	1207
64	0	0	1207
112	.1428571	0	1207
159	.1875	.125	1207
27	.25	0	1208
166	.25	.0833333	1208
51	.0769231	.0769231	1208
163	0	0	1208
142	0	.0714286	1208
160	0	0	1208
138	.0833333	0	1208
92	.1428571	0	1208
124	0	0	1208
98	.1212121	.0606061	1208
70	.1153846	0	1208
46	.0754717	.0188679	1209
94	.0833333	.0833333	1209
86	.0824742	.0206186	1209
48	.075	.025	1209
112	.0789474	0	1209
138	.0285714	.0285714	1209
60	.0555556	.037037	1209
166	.075	.05	1209
123	0	.1785714	1209
137	.0384615	0	1209
66	.0229885	.0229885	1209
25	.0294118	0	1209
145	.0465116	.0465116	1209
134	.0813954	.0465116	1209
3	.0810811	0	1209
71	.0222222	.0666667	1209
97	0	0	1209
143	.1052632	0	1209
156	.0588235	0	1209
116	.03125	.015625	1209
96	0	0	1209
28	.0789474	0	1209
77	.0555556	.0555556	1209
39	.0240964	.0240964	1209
2	.046875	.03125	1209
120	.037037	.037037	1209
20	0	0	1209
59	.0714286	0	1209
16	0	0	1209
111	.0234375	.0234375	1209
159	.0181818	0	1209
17	.0434783	0	1209
50	.0357143	0	1209
162	.0892857	.0178571	1209
135	0	.0526316	1209
67	.0444444	0	1209
87	.03125	.0104167	1209
131	.0740741	0	1209
51	.047619	.047619	1209
132	.0406504	.0162602	1209
90	.0294118	.0098039	1209
21	0	0	1209
65	0	.3333333	1209
91	0	.037037	1209
43	.075	.05	1209
61	.0283019	.0188679	1209
109	.0285714	0	1209
117	.0606061	.020202	1209
95	0	0	1209
100	.0181818	.0181818	1209
35	0	.0416667	1209
38	.0806452	.016129	1209
62	.043956	.021978	1209
19	.0784314	.0392157	1209
167	.0882353	.0294118	1209
73	.0666667	.0333333	1209
139	.08	.02	1209
144	.0555556	.0185185	1209
122	.1212121	.010101	1209
40	.0588235	.0294118	1209
142	.048	.024	1209
165	0	0	1209
108	.0482759	.0068966	1209
136	.1111111	0	1209
92	.04	0	1209
147	.027027	.0675676	1209
69	.0357143	.0178571	1209
13	.0232558	0	1209
110	0	.0517241	1209
75	.1290323	.0322581	1209
119	.0185185	.0555556	1209
24	.1044776	.0149254	1209
85	.0394737	.0394737	1209
64	.0172414	.0344828	1209
72	.04	0	1209
160	.0238095	.0238095	1209
118	0	.0689655	1209
84	.047619	.047619	1209
0	.0689655	0	1209
52	.0645161	.0322581	1209
141	.1489362	0	1209
53	0	0	1209
89	0	.04	1209
133	0	0	1209
158	.1	.1	1209
88	.0325203	.0406504	1209
74	.0714286	0	1209
49	.08	0	1209
114	0	0	1209
14	.0508475	0	1209
115	.038961	.0649351	1209
1	.0526316	.0075188	1209
68	.1	.1	1209
140	.0526316	0	1209
36	.0666667	.05	1209
101	.1818182	0	1209
37	0	.0483871	1209
15	0	.0769231	1209
98	.1098901	.021978	1209
146	.0540541	.027027	1209
70	0	0	1209
93	0	0	1209
22	.0967742	0	1210
31	0	0	1210
65	.1	0	1210
159	.5384616	0	1210
21	.1034483	0	1210
120	.0394737	.0131579	1210
72	.0769231	0	1210
136	.0192308	.0192308	1210
1	.1666667	.0833333	1210
115	0	.0416667	1210
112	.0204082	.0204082	1210
135	0	.0263158	1210
133	0	.0526316	1210
127	0	0	1210
154	.0263158	0	1210
56	.1052632	0	1210
104	.0952381	0	1210
8	.0526316	.0263158	1210
20	0	0	1210
35	0	.0344828	1210
13	.0666667	0	1210
15	0	0	1210
166	0	.25	1210
144	.0333333	.1	1210
67	.0714286	.0714286	1210
34	0	0	1210
44	.0434783	0	1210
156	.0909091	0	1210
140	.1	0	1210
113	.04	0	1210
106	.0967742	.0322581	1210
37	.0769231	.025641	1210
17	.0833333	.0833333	1210
128	.037037	.0185185	1210
63	.0612245	.0204082	1210
157	.0169492	0	1210
137	0	0	1210
164	.1176471	0	1210
105	.0461538	.0307692	1210
83	0	0	1210
107	.1212121	.030303	1210
121	.047619	0	1210
131	0	0	1210
161	.125	0	1210
9	.1	0	1210
0	.0555556	.0555556	1210
45	.0972222	.0277778	1210
88	.0714286	0	1210
93	.0416667	0	1210
163	.0833333	.0416667	1210
130	.0238095	0	1210
33	.021978	.010989	1210
84	.106383	0	1210
14	0	0	1210
80	.0967742	0	1210
69	.0555556	.0555556	1210
18	.1666667	0	1210
58	0	.5	1210
62	.1515152	0	1210
85	0	.0434783	1210
153	.04	0	1210
106	.3333333	0	1211
132	0	0	1211
154	0	.0666667	1211
115	.1111111	0	1211
63	.0394737	.0263158	1211
90	.0322581	.0645161	1211
42	.0714286	.0357143	1211
60	.0714286	.0714286	1211
160	.0952381	0	1211
55	0	0	1211
139	.05	.15	1211
8	.0357143	.0357143	1211
71	.0606061	.030303	1211
153	.025641	.025641	1211
164	.0606061	0	1211
33	.05	.025	1211
43	.025641	.0769231	1211
165	.0714286	.0357143	1211
137	.0212766	0	1211
38	.0909091	0	1211
0	0	0	1211
21	.037037	0	1211
109	.037037	0	1211
156	.0555556	.0555556	1211
19	.1052632	0	1211
64	0	0	1211
53	.1428571	0	1211
89	.1785714	0	1211
84	.0666667	.0666667	1211
56	0	0	1211
11	0	0	1211
41	0	.0588235	1211
87	.0625	.0625	1211
158	.0333333	.0333333	1211
24	0	0	1211
13	0	0	1211
31	0	.0357143	1211
117	.05	0	1211
46	.025	0	1211
93	.0909091	.0606061	1211
118	.0909091	.0545455	1211
69	.04	.02	1211
17	.0416667	0	1211
134	.1	0	1211
94	0	0	1211
138	0	.12	1211
136	.125	.03125	1211
105	.0357143	.0357143	1211
102	0	.2	1211
141	.0833333	0	1211
131	.0408163	0	1211
128	.125	0	1211
162	.09375	0	1211
111	.0620155	.0155039	1211
1	.0588235	0	1211
129	.05	0	1211
92	.0377358	0	1211
144	.1020408	.0204082	1211
112	.0185185	.0185185	1211
6	0	.1666667	1211
108	.1153846	0	1211
61	.04	.04	1211
155	.0392157	0	1211
78	.1111111	0	1211
62	0	.1666667	1211
130	.0212766	0	1211
44	.05	.0166667	1211
140	.0731707	.0487805	1211
28	.2857143	0	1211
151	0	0	1211
135	.0465116	0	1211
161	.0333333	.0333333	1211
18	.0689655	.0344828	1211
163	0	0	1211
65	.0909091	.0454545	1211
75	0	0	1211
72	.25	0	1211
110	.0333333	.0333333	1211
114	.0540541	.027027	1211
133	.037037	0	1211
116	0	.0666667	1211
119	.1081081	0	1211
40	0	.25	1211
20	.0454545	0	1211
66	.0714286	.0238095	1211
91	.0677966	.0169492	1211
36	.0547945	.0547945	1211
80	0	0	1211
68	.0454545	.0454545	1211
47	0	0	1211
166	.0877193	.0526316	1211
39	.3333333	0	1211
12	.1	0	1211
14	.0232558	.0465116	1211
30	0	0	1211
113	.0909091	0	1211
143	.0733945	.0091743	1211
112	.0689655	.0689655	1212
95	.0649351	.012987	1212
22	.1333333	.0333333	1212
159	.0576923	0	1212
130	.0487805	0	1212
18	.025641	0	1212
73	.1111111	.0277778	1212
163	.0333333	.0111111	1212
43	.0196078	0	1212
57	.1111111	0	1212
129	.0133333	.0266667	1212
28	.1944444	0	1212
114	.0724638	.0289855	1212
84	.1060606	0	1212
145	.05	0	1212
35	0	0	1212
88	.0722892	.0361446	1212
14	.0375	.05	1212
162	.1142857	.0285714	1212
69	.0512821	.025641	1212
58	.0909091	.0606061	1212
97	.0666667	.0666667	1212
68	.0421053	.0105263	1212
59	.1176471	.0235294	1212
131	.0612245	0	1212
15	.0344828	.0344828	1212
41	0	.037037	1212
92	.0422535	.0140845	1212
48	0	0	1212
2	0	.1111111	1212
153	.1333333	0	1212
46	0	.1176471	1212
62	.0503145	.0188679	1212
85	.0188679	.0566038	1212
158	.1142857	.0285714	1212
90	.0208333	.0104167	1212
20	.0307692	0	1212
30	0	0	1212
39	.039604	.019802	1212
134	.0357143	0	1212
136	.0909091	.0454545	1212
137	.0526316	0	1212
0	.125	0	1212
50	.0833333	0	1212
161	.0677966	.0169492	1212
94	.0454545	.0113636	1212
31	.1666667	0	1212
64	.046729	.0186916	1212
96	.1428571	0	1212
44	.031746	.031746	1212
155	.0322581	.0322581	1212
63	.0666667	.0666667	1212
49	.037037	0	1212
164	.0428571	.0142857	1212
45	.0714286	.0238095	1212
166	.0319149	.0319149	1212
6	0	.0416667	1212
111	.037037	.037037	1212
109	.0328638	.0328638	1212
167	.05	.0166667	1212
38	.0566038	0	1212
132	.05	.05	1212
42	.04	.04	1212
142	.137931	0	1212
37	.0294118	.0588235	1212
115	.0434783	0	1212
139	.0175439	0	1212
117	.037037	.1111111	1212
160	0	0	1212
17	0	0	1212
118	.0638298	.0319149	1212
93	.0588235	.0098039	1212
21	.0862069	.0172414	1212
71	.0392157	.0392157	1212
33	.0625	0	1212
89	.0119048	.0119048	1212
107	.0909091	0	1212
110	.1785714	0	1212
16	0	0	1212
135	.0363636	.0090909	1212
108	.0759494	.0126582	1212
128	.2857143	0	1212
133	.0208333	.0416667	1212
19	.0307692	.0153846	1212
32	.1428571	0	1212
26	.05	0	1212
83	.0465116	.0310078	1212
12	.0285714	.0285714	1212
140	.0583333	.0166667	1212
86	.0875912	.0291971	1212
13	0	.0377358	1212
87	.0731707	.0487805	1212
144	.0363636	.0363636	1212
138	.0769231	.0384615	1212
23	.0263158	.0263158	1212
82	.0243902	.097561	1212
78	.0384615	.0384615	1212
165	.0666667	.0666667	1212
36	0	.05	1212
115	.04	0	1213
163	0	0	1213
89	0	.08	1213
41	.0769231	.0769231	1213
63	0	0	1213
113	0	0	1213
152	0	.1666667	1213
14	0	0	1213
8	0	0	1213
45	0	.05	1213
94	.3333333	0	1213
146	.0172414	.0689655	1214
21	0	0	1214
73	0	0	1214
59	.1428571	0	1214
106	.0952381	0	1214
36	0	.1666667	1214
25	.1666667	0	1214
88	0	0	1214
129	.1	0	1214
83	.0555556	0	1214
95	.1	0	1214
135	.25	0	1214
82	.0384615	.1153846	1214
23	.3333333	0	1214
35	.0384615	.0192308	1214
104	.1428571	0	1214
108	.1034483	.0344828	1215
151	.026087	.0521739	1215
34	0	0	1215
132	.0530973	.0088496	1215
117	.0526316	0	1215
136	0	0	1215
116	.04	.016	1215
57	.0180995	.0180995	1215
134	.0674157	.011236	1215
111	0	0	1215
139	.05	0	1215
93	.037037	0	1215
109	.0597015	.0597015	1215
162	0	.125	1215
86	.037037	.037037	1215
54	.031746	0	1215
163	0	.1	1215
55	.0606061	.0151515	1215
135	0	0	1215
6	0	0	1215
158	.0588235	0	1215
87	.0263158	.0789474	1215
84	.0363636	.0181818	1215
43	.0257732	.0103093	1215
62	.0769231	0	1215
113	.0444444	.0074074	1215
37	.030303	0	1215
8	.0405405	.027027	1215
159	0	0	1215
67	.0169492	.0508475	1215
138	0	.106383	1215
165	.0194805	.025974	1215
104	.0263158	0	1215
19	.125	0	1215
61	.0133333	.0133333	1215
103	0	0	1215
38	.0769231	0	1215
133	0	0	1215
130	.0367647	.0147059	1215
85	.045977	.0344828	1215
131	.045045	.0225225	1215
137	.0285714	.0095238	1215
115	.0547945	.0136986	1215
36	.04	.04	1215
125	.05	0	1215
128	.0245098	.0147059	1215
81	.0373832	.0327103	1215
110	.0731707	.0243902	1215
44	.0588235	.0196078	1215
83	.0343348	.0085837	1215
114	.125	.0178571	1215
13	.0082645	.0330578	1215
7	.0714286	.0238095	1215
82	.0451613	.0193548	1215
92	.0135135	0	1215
60	.0344828	0	1215
101	.0277778	0	1215
105	.0833333	0	1215
129	0	0	1215
140	.0196078	.0196078	1215
88	.125	.0625	1215
32	0	0	1215
18	.0634921	.015873	1215
107	.0606061	0	1215
65	0	.0363636	1216
48	0	.0363636	1216
45	0	0	1216
18	.0909091	.030303	1216
22	0	0	1216
135	.057971	.057971	1216
157	.0526316	0	1216
59	0	0	1216
161	.1111111	0	1216
46	0	0	1216
114	.0606061	.030303	1216
36	.0196078	.0196078	1216
165	0	.0769231	1216
141	.0508475	.0338983	1216
92	.0344828	0	1216
163	.0645161	0	1216
68	0	.075	1216
103	.0434783	0	1216
69	.0606061	.030303	1216
85	.0526316	0	1216
129	.0869565	0	1216
73	.1333333	0	1216
38	.0652174	.0434783	1216
31	.1014493	0	1216
54	.2	0	1216
113	.0833333	0	1216
98	0	.1666667	1216
62	.0714286	.1428571	1216
79	0	.0465116	1216
24	0	0	1216
115	0	0	1216
49	.05	0	1216
11	0	.05	1216
91	.0428571	.0285714	1216
0	0	.0512821	1216
106	0	.0588235	1216
90	.2666667	.0666667	1216
35	0	0	1216
117	.0967742	.0645161	1216
109	.4444444	0	1216
108	.1086956	.0217391	1216
78	0	.1052632	1216
167	.05	.0428571	1216
164	.0425532	.0638298	1216
39	0	.1	1216
47	.0526316	.0263158	1216
127	.0325203	.0813008	1216
20	.0689655	.0689655	1216
13	.0309278	.0103093	1216
155	.0384615	0	1216
142	.2857143	0	1216
102	.09375	.0625	1216
44	.0526316	.0350877	1216
144	.1052632	.0526316	1216
118	.0588235	.0252101	1216
143	.0689655	0	1216
63	.0909091	0	1216
42	0	0	1216
40	.0588235	.0196078	1216
166	.0810811	.027027	1216
139	.1212121	.0909091	1216
14	.03125	0	1216
116	.0416667	.0416667	1216
71	.1428571	.1428571	1216
41	.0526316	.0526316	1216
32	0	0	1216
23	0	0	1216
88	0	.047619	1216
121	.0333333	0	1216
138	0	.25	1216
19	.0869565	0	1216
89	.078125	0	1216
10	0	0	1216
50	.125	.125	1216
136	0	.1351351	1216
140	.0655738	.0491803	1216
43	.0833333	0	1216
111	.06	.02	1216
55	.0625	0	1216
25	.1	.15	1216
70	.0625	0	1216
87	0	0	1216
17	.0138889	.0138889	1216
94	.097561	.0487805	1216
83	.05	.075	1216
93	.04	.04	1216
139	.1111111	0	1217
162	0	.1153846	1217
7	.047619	0	1217
69	0	.0652174	1217
140	.0285714	0	1217
116	.047619	.0238095	1217
65	.0454545	0	1217
20	.0434783	.0869565	1217
42	.0746269	.0895522	1217
32	.0769231	.032967	1217
33	0	0	1217
115	.0769231	.027972	1217
0	.1428571	0	1217
113	.1904762	0	1217
108	.03125	.03125	1217
60	.0930233	0	1217
127	.0967742	0	1217
104	.0784314	.0196078	1217
125	.1153846	0	1217
87	.1764706	0	1217
161	.0869565	.0217391	1217
39	.125	.025	1217
68	.0909091	.0227273	1217
141	0	.0833333	1217
41	.0675676	.027027	1217
86	.1351351	.027027	1217
14	.0909091	.0681818	1217
59	.037037	0	1217
103	.0833333	0	1217
154	.0490196	.0196078	1217
9	0	0	1217
112	.0666667	.0222222	1217
55	0	0	1217
63	.0333333	.0166667	1217
78	.028169	.028169	1217
17	0	0	1217
150	.0789474	.0263158	1217
58	.1090909	.0181818	1217
129	0	.0869565	1217
165	.0571429	.0857143	1217
109	.0843373	0	1217
40	.025641	.025641	1217
92	0	0	1217
136	.0689655	.0344828	1217
61	.0425532	.0212766	1217
90	.0606061	.030303	1217
45	.1290323	0	1217
101	.125	0	1217
66	.0392157	.0196078	1217
34	.0882353	.0294118	1217
131	.2222222	0	1217
15	.08	.04	1217
167	.0222222	.0444444	1217
44	.0361446	.060241	1217
